Company Name,Symbol,Headline,Date,Original_Sentiment,Ticker,VADER_Score,VADER_Label,Is_Hindi,FinBERT_Score,FinBERT_Label,FinBERT_Confidence,Model_Disagreement,High_Disagreement_Flag
Bajaj Finance Ltd.,BAJFINANCE,India stocks higher at close of trade; Nifty 50 up 0.81%,26-09-2024,Neutral,BAJFINANCE,0.4019,Positive,0,0.9048,Positive,0.9356,0.5029,1
Bajaj Finance Ltd.,BAJFINANCE,Bearish Trend Hits Indian Stock Market Amid Global Cues and Rising Us Bond Yields,04-10-2023,Positive,BAJFINANCE,0,Neutral,0,-0.3301,Negative,0.6164,0.3301,0
Bajaj Finance Ltd.,BAJFINANCE,Bajaj Finserv Limited receives Investment Bank Analyst Rating Update,13-03-2024,Positive,BAJFINANCE,-0.2263,Negative,0,0.2246,Neutral,0.7436,0.4509,0
Bajaj Finance Ltd.,BAJFINANCE,Street mood ahead of Fed decision: Nifty posts marginal gains metals outshine,14-06-2023,Positive,BAJFINANCE,0.5868,Positive,0,0.676,Positive,0.822,0.0892,0
Bajaj Finance Ltd.,BAJFINANCE,Financials banks exert pressure on Nifty small caps outperform benchmarks,20-06-2023,Negative,BAJFINANCE,0.128,Positive,0,-0.9155,Negative,0.935,1.0435,1
Bajaj Finance Ltd.,BAJFINANCE,Bajaj Finserv Limited receives Investment Bank Analyst Rating Update,07-08-2023,Neutral,BAJFINANCE,-0.2263,Negative,0,0.2246,Neutral,0.7436,0.4509,0
Bajaj Finance Ltd.,BAJFINANCE,Bajaj Finserv Limited receives Investment Bank Analyst Rating Update,24-08-2023,Neutral,BAJFINANCE,-0.2263,Negative,0,0.2246,Neutral,0.7436,0.4509,0
Bajaj Finance Ltd.,BAJFINANCE,HDFC Bank set to receive $600m inflow due to Sensex FTSE rejig,08-09-2023,Neutral,BAJFINANCE,0,Neutral,0,0.4053,Neutral,0.5545,0.4053,0
Bajaj Finance Ltd.,BAJFINANCE,Bajaj Finserv Limited receives Investment Bank Analyst Rating Update,09-10-2023,Neutral,BAJFINANCE,-0.2263,Negative,0,0.2246,Neutral,0.7436,0.4509,0
Bajaj Finance Ltd.,BAJFINANCE,Sensex Drops 550 Points Amid Rising Oil Prices and US Interest Rates,18-10-2023,Neutral,BAJFINANCE,0.4588,Positive,0,-0.9485,Negative,0.9619,1.4073,1
Bajaj Finance Ltd.,BAJFINANCE,Equity market trends in anticipation of key Q3 results,23-10-2023,Neutral,BAJFINANCE,0.1027,Positive,0,0.5602,Positive,0.6087,0.4575,0
Bajaj Finance Ltd.,BAJFINANCE,RBI Introduces New Regulatory Framework for NBFS Issues Penalties,23-10-2023,Negative,BAJFINANCE,0,Neutral,0,0.1515,Neutral,0.8273,0.1515,0
Bajaj Finance Ltd.,BAJFINANCE,Bajaj Finserv Limited receives Investment Bank Analyst Rating Update,29-04-2024,Neutral,BAJFINANCE,-0.2263,Negative,0,0.2246,Neutral,0.7436,0.4509,0
Bajaj Finance Ltd.,BAJFINANCE,Bajaj Finserv Limited receives Investment Bank Analyst Rating Update,29-04-2024,Neutral,BAJFINANCE,-0.2263,Negative,0,0.2246,Neutral,0.7436,0.4509,0
Bajaj Finance Ltd.,BAJFINANCE,Bajaj Finserv Limited receives Investment Bank Analyst Rating Update,02-01-2025,Neutral,BAJFINANCE,-0.2263,Negative,0,0.2246,Neutral,0.7436,0.4509,0
Bajaj Finance Ltd.,BAJFINANCE,India stocks higher at close of trade; Nifty 50 up 0.01%,10-12-2024,Neutral,BAJFINANCE,0.4019,Positive,0,0.9011,Positive,0.9341,0.4992,0
Bajaj Finance Ltd.,BAJFINANCE,India stocks lower at close of trade; Nifty 50 down 0.16%,24-07-2024,Positive,BAJFINANCE,0.128,Positive,0,-0.952,Negative,0.9643,1.08,1
Bajaj Finance Ltd.,BAJFINANCE,India stocks higher at close of trade; Nifty 50 up 0.76%,18-07-2024,Neutral,BAJFINANCE,0.4019,Positive,0,0.9046,Positive,0.9357,0.5027,1
Bajaj Finance Ltd.,BAJFINANCE,Bajaj Finserv Limited receives Investment Bank Analyst Rating Update,08-07-2024,Neutral,BAJFINANCE,-0.2263,Negative,0,0.2246,Neutral,0.7436,0.4509,0
Bharti Airtel Ltd.,BHARTIARTL,"Airtel Q2 FY25 net profit jumps 168% YoY to Rs 3,593 crore",28-10-2024,Neutral,BHARTIARTL,0.6404,Positive,0,0.9045,Positive,0.9384,0.2641,0
Bharti Airtel Ltd.,BHARTIARTL,"Jio, Airtel, Vi continue to suffer customer losses for a third time",21-11-2024,Neutral,BHARTIARTL,-0.7351,Negative,0,-0.9622,Negative,0.972,0.2271,0
Bharti Airtel Ltd.,BHARTIARTL,Elon Musk battles Mukesh Ambani over India's satellite internet,28-10-2024,Neutral,BHARTIARTL,-0.3818,Negative,0,-0.0235,Neutral,0.8641,0.3583,0
Bharti Airtel Ltd.,BHARTIARTL,Forced offline: the Q3 2024 Internet disruption summary,29-10-2024,Negative,BHARTIARTL,-0.7184,Negative,0,-0.9116,Negative,0.9205,0.1932,0
Bharti Airtel Ltd.,BHARTIARTL,"Voda Idea Q2 loss narrows to Rs 7,176 crore",13-11-2024,Neutral,BHARTIARTL,-0.5182,Negative,0,-0.7896,Negative,0.8761,0.2714,0
Bharti Airtel Ltd.,BHARTIARTL,8 of top 10 most-valued firms lose nearly Rs 2 lakh crore in m-cap,18-11-2024,Neutral,BHARTIARTL,-0.2263,Negative,0,-0.9502,Negative,0.9631,0.7239,1
Bharti Airtel Ltd.,BHARTIARTL,Airtel revenues likely to grow 13-16% through FY27,04-11-2024,Neutral,BHARTIARTL,0,Neutral,0,0.9336,Positive,0.9503,0.9336,1
Bharti Airtel Ltd.,BHARTIARTL,Bharti Telecom buys 1.2% stake in Airtel from familyâ€™s investment firm,07-11-2024,Neutral,BHARTIARTL,0,Neutral,0,0.0686,Neutral,0.9112,0.0686,0
Bharti Airtel Ltd.,BHARTIARTL,Earnings Call: Airtel to shift its fixed wireless service to a standalone 5G by December,30-10-2024,Neutral,BHARTIARTL,0,Neutral,0,0.1485,Neutral,0.8295,0.1485,0
Bharti Airtel Ltd.,BHARTIARTL,"Earnings Report: Airtel posts a 168% rise in net income in Q2FY25, loses 2.8 mil subscribers",29-10-2024,Negative,BHARTIARTL,-0.1182,Negative,0,0.9049,Positive,0.9409,1.0231,1
Bharti Airtel Ltd.,BHARTIARTL,"Philippine Tycoon Joselito Campos, India Billionaire Sunil Mittal Revamp Del Monte India",18-11-2024,Neutral,BHARTIARTL,0,Neutral,0,0.0653,Neutral,0.8912,0.0653,0
Bharti Airtel Ltd.,BHARTIARTL,"Afcons Infrastructure IPO subscribed 76% so far on last day of bidding. Check GMP, details",29-10-2024,Negative,BHARTIARTL,0,Neutral,0,0.0389,Neutral,0.9272,0.0389,0
Bharti Airtel Ltd.,BHARTIARTL,[Removed],25-10-2024,Negative,BHARTIARTL,0,Neutral,0,-0.1997,Neutral,0.7335,0.1997,0
Bharti Airtel Ltd.,BHARTIARTL,"Reliance Jio True 5G Network Extends Battery Life by Up to 40 Percent, Claims Official",12-11-2024,Neutral,BHARTIARTL,0.5106,Positive,0,0.9321,Positive,0.9444,0.4215,0
Bharti Airtel Ltd.,BHARTIARTL,UNICEF initiative connects 9m youth to livelihood opportunities,15-11-2024,Neutral,BHARTIARTL,0.5267,Positive,0,0.3222,Neutral,0.6589,0.2045,0
Bharti Airtel Ltd.,BHARTIARTL,"TRAI monthly data: BSNL gains subscribers in August on losses of Airtel, RJio, VIL",25-10-2024,Negative,BHARTIARTL,-0.0772,Negative,0,0.6259,Positive,0.7989,0.7031,1
Bharti Airtel Ltd.,BHARTIARTL,"Top picks! HDFC Bank, SBI among 8 largecap stocks that can rally up to 31%",06-11-2024,Neutral,BHARTIARTL,0.4714,Positive,0,0.9214,Positive,0.9359,0.45,0
Bharti Airtel Ltd.,BHARTIARTL,"36,995 Borno learners enroll in learning passport, says UNICEF",04-11-2024,Neutral,BHARTIARTL,0,Neutral,0,0.0781,Neutral,0.8952,0.0781,0
Bharti Airtel Ltd.,BHARTIARTL,Truecaller Names India MD Rishit Jhunjhunwala as Global CEO,07-11-2024,Neutral,BHARTIARTL,0,Neutral,0,0.0375,Neutral,0.9314,0.0375,0
Bharti Airtel Ltd.,BHARTIARTL,"Sensex jumps 448 points, Nifty surges above 24,300 in Muhurat session",01-11-2024,Neutral,BHARTIARTL,0.4019,Positive,0,0.8648,Positive,0.9074,0.4629,0
Bharti Airtel Ltd.,BHARTIARTL,"M-cap of nine of the top 10 most valued firms plunges Rs 2 lakh crore as Sensex, Nifty tumble",28-10-2024,Negative,BHARTIARTL,0.7713,Positive,0,-0.9212,Negative,0.9502,1.6925,1
Bharti Airtel Ltd.,BHARTIARTL,"Vodafone Idea loss narrows to Rs 7,176 cr in Q2",13-11-2024,Neutral,BHARTIARTL,-0.5182,Negative,0,-0.4473,Negative,0.6772,0.0709,0
Bharti Airtel Ltd.,BHARTIARTL,"Gopal Vittal at Airtel: A stint of multiple challenges, in charts",04-11-2024,Neutral,BHARTIARTL,0.0772,Positive,0,0.0215,Neutral,0.9151,0.0557,0
Bharti Airtel Ltd.,BHARTIARTL,Nokia Wins Multi-Billion Dollar Deal To Power Airtel's 4G And 5G Expansion In India,20-11-2024,Positive,BHARTIARTL,0.5719,Positive,0,0.8631,Positive,0.8763,0.2912,0
Bharti Airtel Ltd.,BHARTIARTL,BSNL gains subscribers as private telcos lose users,25-10-2024,Negative,BHARTIARTL,-0.0772,Negative,0,-0.6595,Negative,0.8092,0.5823,1
Bharti Airtel Ltd.,BHARTIARTL,"FII action, Waaree Energies IPO listing and 5 more factors that will steer D-Street this week",28-10-2024,Negative,BHARTIARTL,0.2263,Positive,0,0.0488,Neutral,0.9023,0.1775,0
Bharti Airtel Ltd.,BHARTIARTL,"Opinion: On Starlinkâ€™s entry into India, satcom spectrum and auctions",21-11-2024,Neutral,BHARTIARTL,0,Neutral,0,0.0946,Neutral,0.8888,0.0946,0
Bharti Airtel Ltd.,BHARTIARTL,Jioâ€™s Legal Push: Justice Rao calls out TRAIâ€™s satcom consultation for lack of consideration for level playing field,07-11-2024,Neutral,BHARTIARTL,0.5267,Positive,0,-0.8872,Negative,0.9004,1.4139,1
Bharti Airtel Ltd.,BHARTIARTL,"Musk, Bezosâ€™ satcom firms push for 1% spectrum charges",28-10-2024,Negative,BHARTIARTL,-0.2732,Negative,0,0.1921,Neutral,0.7926,0.4653,0
Bharti Airtel Ltd.,BHARTIARTL,"Sensex, Nifty rise on buying in bank stocks, positive global cues",29-10-2024,Negative,BHARTIARTL,0.943,Positive,0,0.9102,Positive,0.9362,0.0328,0
Bharti Airtel Ltd.,BHARTIARTL,"Q2 results: Bharti Airtel, Maruti Suzuki, Suzlon Energy, L&T among companies to declare earnings next week",28-10-2024,Negative,BHARTIARTL,0.2732,Positive,0,0.0039,Neutral,0.9033,0.2693,0
Bharti Airtel Ltd.,BHARTIARTL,"Top 10 companies see valuation slump â‚¹1.55 crore, Reliance Industries biggest laggard & TCS biggest gainer",11-11-2024,Neutral,BHARTIARTL,0.0023,Neutral,0,-0.946,Negative,0.9628,0.9483,1
Bharti Airtel Ltd.,BHARTIARTL,"Not going to take anything outside Bharti group, says Gopal Vittal",29-10-2024,Negative,BHARTIARTL,0,Neutral,0,0.0303,Neutral,0.9275,0.0303,0
Bharti Airtel Ltd.,BHARTIARTL,Indiaâ€™s Telecom Regulatorâ€™s Spam Rules Lead to a 20% Drop in Complaints in Just Two Months,21-11-2024,Neutral,BHARTIARTL,-0.943,Negative,0,-0.9318,Negative,0.9606,0.0112,0
Bharti Airtel Ltd.,BHARTIARTL,"Stocks in news: Tata Investment, Narayana Hrudalaya, Hero MotoCorp, Bharti Airtel, Alembic Pharma",01-11-2024,Neutral,BHARTIARTL,0.5574,Positive,0,0.0338,Neutral,0.93,0.5236,1
Bharti Airtel Ltd.,BHARTIARTL,"Airtel renews 4G, 5G contracts with Nokia",20-11-2024,Positive,BHARTIARTL,0,Neutral,0,0.8184,Positive,0.8336,0.8184,1
Bharti Airtel Ltd.,BHARTIARTL,Bharti Telecom hikes stake in Airtel to 40.33%,06-11-2024,Neutral,BHARTIARTL,0,Neutral,0,0.6711,Positive,0.7455,0.6711,1
Bharti Airtel Ltd.,BHARTIARTL,"Japan's Rakuten best on Open RAN, Gen AI solutions for India growth",21-11-2024,Neutral,BHARTIARTL,1,Positive,0,0.2208,Neutral,0.7621,0.7792,1
Bharti Airtel Ltd.,BHARTIARTL,Starlink addressing govt concerns for India operations: Jyotiraditya Scindia,12-11-2024,Neutral,BHARTIARTL,0,Neutral,0,0.1245,Neutral,0.8377,0.1245,0
Bharti Airtel Ltd.,BHARTIARTL,"Airtel gives 4G, 5G gear extention deal to Nokia",20-11-2024,Positive,BHARTIARTL,0,Neutral,0,0.2596,Neutral,0.7236,0.2596,0
Bharti Airtel Ltd.,BHARTIARTL,"Markets surge higher led by metal, banking stocks; Sensex up 684 points",05-11-2024,Negative,BHARTIARTL,0.2,Positive,0,0.8885,Positive,0.9213,0.6885,1
Bharti Airtel Ltd.,BHARTIARTL,"Airtel rolls out 4G network in Galwan, Daulat Beg Oldie",06-11-2024,Neutral,BHARTIARTL,0,Neutral,0,0.403,Neutral,0.5783,0.403,0
Bharti Airtel Ltd.,BHARTIARTL,Starlink debunks arguments on predatory pricing of next-gen systems at TRAI open house,08-11-2024,Neutral,BHARTIARTL,-0.4019,Negative,0,-0.7836,Negative,0.8328,0.3817,0
Bharti Airtel Ltd.,BHARTIARTL,"Except for BSNL, telcos Jio, Airtel and Vi lose subscribers due to tariff hikes in August",25-10-2024,Negative,BHARTIARTL,-0.4019,Negative,0,-0.951,Negative,0.9634,0.5491,1
Bharti Airtel Ltd.,BHARTIARTL,Airtel announces management rejig effective January 2026,28-10-2024,Neutral,BHARTIARTL,0.4767,Positive,0,-0.0352,Neutral,0.922,0.5119,1
Bharti Airtel Ltd.,BHARTIARTL,Airtel Q2 profit surges 168% on higher tariffs,28-10-2024,Neutral,BHARTIARTL,0.6404,Positive,0,0.8798,Positive,0.9244,0.2394,0
Bharti Airtel Ltd.,BHARTIARTL,"Singtel's stake in Airtel rises, Mittals' falls after Bharti telecom deal",08-11-2024,Neutral,BHARTIARTL,0,Neutral,0,-0.3873,Negative,0.6678,0.3873,0
Bharti Airtel Ltd.,BHARTIARTL,"Sandip Sabharwal sees limited downside for Nifty, Sensex despite US election-driven uncertainty",04-11-2024,Positive,BHARTIARTL,0.011,Neutral,0,0.1143,Positive,0.497,0.1033,0
Bharti Airtel Ltd.,BHARTIARTL,S&P Global revises Bharti Airtel outlook to 'positive',22-11-2024,Neutral,BHARTIARTL,0.5574,Positive,0,0.9052,Positive,0.9257,0.3478,0
Bharti Airtel Ltd.,BHARTIARTL,"Military bursts kidnap syndicate, arrests three suspects in Taraba",29-10-2024,Negative,BHARTIARTL,-0.6486,Negative,0,-0.8036,Negative,0.827,0.155,0
Bharti Airtel Ltd.,BHARTIARTL,"Elon Musk backs India's spectrum allocation for satellite broadband: A win for Starlink, a blow to Jio and Airtel?",08-11-2024,Neutral,BHARTIARTL,0.5574,Positive,0,-0.3011,Negative,0.4645,0.8585,1
Bharti Airtel Ltd.,BHARTIARTL,"Plan afoot for Singtel, Mittals to equalise direct stake in Bharti Airtel",19-11-2024,Positive,BHARTIARTL,0,Neutral,0,0.8116,Positive,0.8201,0.8116,1
Bharti Airtel Ltd.,BHARTIARTL,Vodafone Idea estimates reversal in subscriber loss by the end of FY25,14-11-2024,Neutral,BHARTIARTL,-0.5182,Negative,0,-0.9301,Negative,0.96,0.4119,0
Bharti Airtel Ltd.,BHARTIARTL,Government permits internet through Wi-Fi in air travel,04-11-2024,Positive,BHARTIARTL,0,Neutral,0,0.0751,Neutral,0.9054,0.0751,0
Bharti Airtel Ltd.,BHARTIARTL,"7 at 7: Nvidia earnings, Trumpâ€™s military push, easier gold loans, Meta fine, more",19-11-2024,Positive,BHARTIARTL,0.5574,Positive,0,0.5909,Positive,0.6031,0.0335,0
Bharti Airtel Ltd.,BHARTIARTL,Airtel to move to 5G SA mode in 3-4 years,30-10-2024,Neutral,BHARTIARTL,0,Neutral,0,0.1127,Neutral,0.8713,0.1127,0
Bharti Airtel Ltd.,BHARTIARTL,"Bharti Airtel sees minimal impact from July tariff hike, says CEO",29-10-2024,Negative,BHARTIARTL,0,Neutral,0,0.8632,Positive,0.8933,0.8632,1
Bharti Airtel Ltd.,BHARTIARTL,"Mcap of 6 of top-10 most valued firms jump Rs 1 lakh cr; State Bank, ICICI Bank top gainers",04-11-2024,Neutral,BHARTIARTL,0.6115,Positive,0,0.8755,Positive,0.9135,0.264,0
Bharti Airtel Ltd.,BHARTIARTL,"Hot Stocks: Brokerage view on Bharti Airtel, Macrotech Developers, BPCL, Federal Bank and Sun Pharma",29-10-2024,Negative,BHARTIARTL,0,Neutral,0,0.0374,Neutral,0.9334,0.0374,0
Bharti Airtel Ltd.,BHARTIARTL,Celebrate this festive season #DilKholKar with Airtel,29-10-2024,Negative,BHARTIARTL,0.7717,Positive,0,0.131,Neutral,0.8407,0.6407,1
Bharti Airtel Ltd.,BHARTIARTL,"Buy Bharti Airtel, target price Rs 1,900: Motilal Oswal Financial Services",30-10-2024,Neutral,BHARTIARTL,0,Neutral,0,0.0524,Neutral,0.9175,0.0524,0
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel shares in focus as co awards multi-billion extension deal to Nokia,21-11-2024,Neutral,BHARTIARTL,0.6369,Positive,0,0.8025,Positive,0.811,0.1656,0
Bharti Airtel Ltd.,BHARTIARTL,[Removed],29-10-2024,Negative,BHARTIARTL,0,Neutral,0,-0.1997,Neutral,0.7335,0.1997,0
Bharti Airtel Ltd.,BHARTIARTL,"Airtel expands with AI data centres and high-altitude network, shares rise",06-11-2024,Neutral,BHARTIARTL,0.5818,Positive,0,0.8763,Positive,0.8855,0.2945,0
Bharti Airtel Ltd.,BHARTIARTL,"Plan afoot for Singtel, Mittals to equalise direct stake in Bharti Airtel",19-11-2024,Positive,BHARTIARTL,0,Neutral,0,0.8116,Positive,0.8201,0.8116,1
Bharti Airtel Ltd.,BHARTIARTL,Video: Telcos vs Starlink and Kuiper: Hereâ€™s a lowdown of the satcom spectrum allocation debate,21-11-2024,Neutral,BHARTIARTL,-0.2023,Negative,0,-0.6495,Negative,0.702,0.4472,0
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel Q2 preview: Consolidated net profit expected to grow multifold,28-10-2024,Neutral,BHARTIARTL,0.6404,Positive,0,0.9344,Positive,0.9514,0.294,0
Bharti Airtel Ltd.,BHARTIARTL,"Buy Bharti Airtel, target price Rs 1,880: Axis Securities",08-11-2024,Neutral,BHARTIARTL,0.296,Positive,0,0.0349,Neutral,0.9321,0.2611,0
Bharti Airtel Ltd.,BHARTIARTL,Stocks that will see action today: November 7,07-11-2024,Neutral,BHARTIARTL,0,Neutral,0,-0.0503,Neutral,0.8947,0.0503,0
Bharti Airtel Ltd.,BHARTIARTL,"Airtel Payments Bank Q2 net up 45% at â‚¹11.2 crore, revenue up 58%",06-11-2024,Neutral,BHARTIARTL,0,Neutral,0,0.9328,Positive,0.9545,0.9328,1
Bharti Airtel Ltd.,BHARTIARTL,Airtel shares dip despite 168% Q2 profit surge; Net profit slips 13.6%,29-10-2024,Negative,BHARTIARTL,0.8007,Positive,0,-0.9611,Negative,0.9719,1.7618,1
Bharti Airtel Ltd.,BHARTIARTL,Closer to their tech dreams: 276 students selected for Bharti Airtel scholarship,22-11-2024,Neutral,BHARTIARTL,0.4019,Positive,0,0.802,Positive,0.8111,0.4001,0
Bharti Airtel Ltd.,BHARTIARTL,[Removed],19-11-2024,Positive,BHARTIARTL,0,Neutral,0,-0.1997,Neutral,0.7335,0.1997,0
Bharti Airtel Ltd.,BHARTIARTL,BSNL sees a 25.8% spike in wireless subscribers as competitors hike tariffs: TRAI monthly data,29-10-2024,Negative,BHARTIARTL,0,Neutral,0,0.919,Positive,0.9346,0.919,1
Bharti Airtel Ltd.,BHARTIARTL,Nxtra to set up a 200 MW data centre in Hyderabad,06-11-2024,Neutral,BHARTIARTL,0,Neutral,0,0.13,Neutral,0.8528,0.13,0
Bharti Airtel Ltd.,BHARTIARTL,Nxtra to set up a 200 MW data centre in Hyderabad,06-11-2024,Neutral,BHARTIARTL,0,Neutral,0,0.13,Neutral,0.8528,0.13,0
Bharti Airtel Ltd.,BHARTIARTL,Airtelâ€™s new MD & CEO has spearheaded multiple innovations,28-10-2024,Neutral,BHARTIARTL,0,Neutral,0,0.5363,Positive,0.5449,0.5363,1
Bharti Airtel Ltd.,BHARTIARTL,Telecom giants clash over spectrum allocation and pricing of Satcom,08-11-2024,Neutral,BHARTIARTL,0,Neutral,0,-0.9085,Negative,0.9212,0.9085,1
Bharti Airtel Ltd.,BHARTIARTL,Starlink and Telcos debate level playing field issues between telecom and satcom in TRAI consultation,11-11-2024,Neutral,BHARTIARTL,0.2023,Positive,0,-0.0191,Neutral,0.8449,0.2214,0
Bharti Airtel Ltd.,BHARTIARTL,"Stocks in news: Airtel, Vedanta, Godfrey Phillips, UPL, Adani Enterprises",21-11-2024,Neutral,BHARTIARTL,0,Neutral,0,0.0109,Neutral,0.9476,0.0109,0
Bharti Airtel Ltd.,BHARTIARTL,Elon Muskâ€™s broadband ambitions in India: Why Jio and Airtel are feeling the heat,08-11-2024,Neutral,BHARTIARTL,0.128,Positive,0,0.1305,Neutral,0.8466,0.0025,0
Bharti Airtel Ltd.,BHARTIARTL,"Redmi A4 5G Does Not Support Airtelâ€™s 5G Network, Compatible With Jio 5G",22-11-2024,Neutral,BHARTIARTL,-0.3089,Negative,0,0.0663,Neutral,0.9074,0.3752,0
Bharti Airtel Ltd.,BHARTIARTL,Rural base station operations cost 35% more â€“ Telcos,25-11-2024,Neutral,BHARTIARTL,0,Neutral,0,0.0731,Neutral,0.867,0.0731,0
Bharti Airtel Ltd.,BHARTIARTL,"Relief for Airtel, Vodafone, Tata Tele as Supreme Court grants tax credit on infra items",20-11-2024,Positive,BHARTIARTL,0.8807,Positive,0,0.7473,Positive,0.8287,0.1334,0
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel shares fall 3% on posting strong Q2 earnings but below Street's estimates,29-10-2024,Negative,BHARTIARTL,0.4118,Positive,0,-0.9632,Negative,0.9752,1.375,1
Bharti Airtel Ltd.,BHARTIARTL,"Bharti Airtel Q2 Results: Profit shoots up 168% on strong ARPU growth, subscriber adds",28-10-2024,Neutral,BHARTIARTL,1,Positive,0,0.9321,Positive,0.9543,0.0679,0
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel grants Nokia multi-billion 4G and 5G network expansion deal; aims to strengthen capacity and coverage,20-11-2024,Positive,BHARTIARTL,0.4939,Positive,0,0.9345,Positive,0.9483,0.4406,0
Bharti Airtel Ltd.,BHARTIARTL,Airtel Africa Plc Announces Dividend of $0.03 (LON:AAF),25-10-2024,Negative,BHARTIARTL,0,Neutral,0,-0.0335,Neutral,0.8096,0.0335,0
Bharti Airtel Ltd.,BHARTIARTL,"Bharti Telecom to raise Rs 11,150 crore through NCDs",31-10-2024,Negative,BHARTIARTL,0,Neutral,0,0.6098,Positive,0.6195,0.6098,1
Bharti Airtel Ltd.,BHARTIARTL,Nokia wins 'multi-billion' dollar deal in India,20-11-2024,Positive,BHARTIARTL,0.5719,Positive,0,0.6876,Positive,0.7295,0.1157,0
Bharti Airtel Ltd.,BHARTIARTL,"Airtel Q2 net up 168%, announces roadmap for leadership transition",28-10-2024,Neutral,BHARTIARTL,0,Neutral,0,0.9182,Positive,0.9325,0.9182,1
Bharti Airtel Ltd.,BHARTIARTL,BSNL wins customers for 2nd consecutive month in September,21-11-2024,Neutral,BHARTIARTL,0.5719,Positive,0,0.8685,Positive,0.8898,0.2966,0
Bharti Airtel Ltd.,BHARTIARTL,"Bharti Airtel Q2 results: Net profit rises 168% to â‚¹3,593 crore, revenue up 12%",28-10-2024,Neutral,BHARTIARTL,0.6404,Positive,0,0.9298,Positive,0.9535,0.2894,0
Bharti Airtel Ltd.,BHARTIARTL,"Brokerages tweak model portfolios on lackluster Q2 earnings, list top stocks to buy",20-11-2024,Positive,BHARTIARTL,0.2023,Positive,0,-0.6283,Negative,0.6537,0.8306,1
Bharti Airtel Ltd.,BHARTIARTL,"Bharti Airtel, Jio Fin among other telecos in focus as TRAI releases subscriber data",22-11-2024,Neutral,BHARTIARTL,0,Neutral,0,0.0086,Neutral,0.9211,0.0086,0
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel Q2 Results Live: Profit Rises by 168.01% YoY,29-10-2024,Negative,BHARTIARTL,0.6404,Positive,0,0.9159,Positive,0.9464,0.2755,0
Bharti Airtel Ltd.,BHARTIARTL,Bharti Airtel shares in focus after telco posts strong Q2 earnings but below Street's estimates,29-10-2024,Negative,BHARTIARTL,0.6118,Positive,0,-0.4511,Negative,0.7134,1.0629,1
Bharti Airtel Ltd.,BHARTIARTL,"Indiaâ€™s Broadband Subscriptions Drop to 944.4M in September, Marking 2024â€™s First Decline",22-11-2024,Neutral,BHARTIARTL,-0.6732,Negative,0,-0.9674,Negative,0.9745,0.2942,0
Bharti Airtel Ltd.,BHARTIARTL,Nokia wins multi-billion 5G extension deal from Bharti Airtel for its India operations,20-11-2024,Positive,BHARTIARTL,0.5719,Positive,0,0.9251,Positive,0.9379,0.3532,0
Bharti Airtel Ltd.,BHARTIARTL,Nigeriaâ€™s internet consumption drops first time in seven months,30-10-2024,Neutral,BHARTIARTL,0,Neutral,0,-0.9529,Negative,0.9649,0.9529,1
Bharti Airtel Ltd.,BHARTIARTL,"Nokia wins multi-billion deal from Airtel to deploy 4G, 5G equipment across India",20-11-2024,Positive,BHARTIARTL,0.5719,Positive,0,0.9199,Positive,0.9322,0.348,0
Bharti Airtel Ltd.,BHARTIARTL,OneWeb India gets green light to launch satellite broadband services,21-11-2023,Neutral,BHARTIARTL,0,Neutral,0,0.7594,Positive,0.7697,0.7594,1
Bharti Airtel Ltd.,BHARTIARTL,Airtel Uganda undersubscribed NSSF becomes second largest shareholder,06-11-2023,Neutral,BHARTIARTL,0,Neutral,0,0.0631,Neutral,0.9089,0.0631,0
Bharti Airtel Ltd.,BHARTIARTL,Reliance Industries leads as nine of India's top firms see market value surge,06-11-2023,Neutral,BHARTIARTL,0.6939,Positive,0,0.8707,Positive,0.8845,0.1768,0
Bharti Airtel Ltd.,BHARTIARTL,Indian markets decline amid weak Chinese data and US interest rate anticipation,01-11-2023,Neutral,BHARTIARTL,-0.272,Negative,0,-0.9347,Negative,0.952,0.6627,1
Bharti Airtel Ltd.,BHARTIARTL,RIL and ONGC impacted by increased windfall gains tax Indian market indices expected to start lower,01-11-2023,Neutral,BHARTIARTL,0.3182,Positive,0,0.1401,Positive,0.5483,0.1781,0
Bharti Airtel Ltd.,BHARTIARTL,Tata Consumer and GAIL India draw buy ratings JSPL underperforms,01-11-2023,Neutral,BHARTIARTL,0,Neutral,0,0.8608,Positive,0.9099,0.8608,1
Bharti Airtel Ltd.,BHARTIARTL,India's Sensex and Nifty 50 experience midday rise,30-10-2023,Neutral,BHARTIARTL,0.6019,Positive,0,0.0476,Neutral,0.8394,0.5543,1
Bharti Airtel Ltd.,BHARTIARTL,Sun Pharma Tata Motors Adani Power among others to reveal Q2 earnings,30-10-2023,Neutral,BHARTIARTL,0,Neutral,0,0.0174,Neutral,0.9448,0.0174,0
Bharti Airtel Ltd.,BHARTIARTL,Qualcomm Partners With Indian Entities For Snapdragon X Elite Chip and 6G Network Development,27-10-2023,Negative,BHARTIARTL,0,Neutral,0,0.591,Positive,0.5982,0.591,1
